name,country,latitude,longitude,Street Adress,price_level,rating,user_ratings_total,province,state
Subway,US,35.26355,-79.049275,"175 Mattie Haddock Dr, Cameron, NC 28326",1.0,3.4,956.0, Cameron,NC
Subway,US,35.252204,-81.028041,"610 Park St, Belmont, NC 28012",1.0,3.9,1478.0, Belmont,NC
Subway,US,35.56636599999999,-82.50927,"801 Fairview Rd, Asheville, NC 28803",1.0,4.4,364.0, Asheville,NC
Subway,US,35.69165800000001,-79.790317,"1226 E Dixie Dr, Asheboro, NC 27203",1.0,2.4,74.0, Asheboro,NC
Subway,US,35.710402,-79.812749,"350 N Fayetteville St, Asheboro, NC 27203",1.0,3.9,361.0, Asheboro,NC
Subway,US,35.150465000000004,-79.419149,"1383 N Sandhills Blvd, Aberdeen, NC 28315",1.0,4.2,179.0, Aberdeen,NC
Five Guys,US,40.693702,-73.98568,"2 Metrotech Center, Brooklyn, NY 11201",2.0,4.2,1154.0, Brooklyn,NY
Taco Bell,US,42.503575,-70.922433,"267 Highland Ave, Salem, MA 1970",1.0,3.5,821.0, Salem,MA
Taco Bell,US,47.729643,-116.78916,"268 W Hanley Ave, Coeur d'Alene, ID 83815",1.0,3.9,1059.0, Coeur d'Alene,ID
Taco Bell,US,28.77808,-81.275839,"2700 S Orlando Dr, Sanford, FL 32773",1.0,3.7,1341.0, Sanford,FL
Taco Bell,US,31.578579,-90.467784,"977 Brookway Blvd, Brookhaven, MS 39601",1.0,3.9,686.0, Brookhaven,MS
Taco Bell,US,39.640785,-119.710746,"9725 Pyramid Way, Sparks, NV 89441",1.0,2.8,301.0, Sparks,NV
Taco Bell,US,35.169619,-92.718652,"98 Medical Services Drive, Morrilton, AR 72110",1.0,3.9,652.0, Morrilton,AR
Taco Bell,US,39.114414,-77.53883,"982 Edwards Ferry Rd NE, Leesburg, VA 20176",1.0,3.8,598.0, Leesburg,VA
Taco Bell,US,30.166986,-95.462236,"9945 Six Pines Dr, Spring, TX 77380",1.0,3.8,807.0, Spring,TX
Taco Bell,US,35.135101,-80.93831,"9015 S Tryon St, Charlotte, NC 28273",1.0,3.4,1279.0, Charlotte,NC
Taco Bell,US,29.664544,-95.099316,"9047 Spencer Hwy, La Porte, TX 77571",1.0,4.1,1427.0, La Porte,TX
Taco Bell,US,34.735276,-80.783243,"767 Hwy 9 Bypass W, Lancaster, SC 29720",1.0,3.6,836.0, Lancaster,SC
Taco Bell,US,37.676721,-82.77818,"740 N Lake Dr, Prestonsburg, KY 41653",1.0,4.1,350.0, Prestonsburg,KY
Taco Bell,US,34.139276,-80.934612,"2701 Clemson Rd, Columbia, SC 29229",1.0,3.5,1290.0, Columbia,SC
Taco Bell,US,34.436378000000005,-100.232426,"2707 F NW, Childress, TX 79201",1.0,3.5,670.0, Childress,TX
McDonald's,US,35.075685,-106.58783400000002,"301 San Mateo Blvd SE, Albuquerque, NM 87108",2.0,4.5,1382.0, Albuquerque,NM
McDonald's,US,35.11577,-106.702222,"5301 Quail Rd NW, Albuquerque, NM 87120",1.0,3.6,1548.0, Albuquerque,NM
Taco Bell,US,41.834115,-87.900626,"3063 Wolf Rd, Westchester, IL 60154",1.0,3.5,358.0, Westchester,IL
Arby's,US,43.056087,-76.557567,"2767 State Route 31, Weedsport, NY 13166",1.0,4.0,701.0, Weedsport,NY
Arby's,US,43.188955,-77.502951,"1250 Creek St, Webster, NY 14580",1.0,3.2,56.0, Webster,NY
Arby's,US,43.047896,-76.170271,"787 Erie Blvd W, Syracuse, NY 13201",2.0,4.2,549.0, Syracuse,NY
Arby's,US,43.08629000000001,-77.631052,"581 Miracle Mile Dr, Rochester, NY 14623",2.0,4.0,687.0, Rochester,NY
Arby's,US,43.206775,-77.690729,"436 Greece Ridge Center Dr, Rochester, NY 14626",1.0,3.2,26.0, Rochester,NY
Taco Bell,US,39.911641,-86.219018,"3423 W 86th St, Indianapolis, IN 46268",1.0,3.4,444.0, Indianapolis,IN
Taco Bell,US,39.614352,-86.080272,"1129 E Main St, Greenwood, IN 46143",1.0,3.4,2087.0, Greenwood,IN
Taco Bell,US,41.507301,-87.31390400000002,"4681 W 61st Ave, Hobart, IN 46342",1.0,3.6,1331.0, Hobart,IN
Taco Bell,US,39.953982,-86.040028,"11425 Allisonville Rd, Fishers, IN 46038",1.0,3.6,493.0, Fishers,IN
Taco Bell,US,41.139772,-85.1622,"6608 Lima Rd, Fort Wayne, IN 46818",1.0,3.6,975.0, Fort Wayne,IN
Taco Bell,US,41.121435,-85.13557,"4747 Coldwater Rd, Fort Wayne, IN 46825",1.0,3.8,1243.0, Fort Wayne,IN
Taco Bell,US,41.719639,-85.97270300000002,"2508 Cassopolis St, Elkhart, IN 46514",1.0,3.4,1429.0, Elkhart,IN
Taco Bell,US,38.236603,-86.128585,"110 Pacer Dr NW, Corydon, IN 47112",1.0,3.4,466.0, Corydon,IN
Taco Bell,US,39.65971,-85.129114,"2140 N Park Rd, Connersville, IN 47331",1.0,3.2,716.0, Connersville,IN
Dairy Queen,US,42.458949,-123.322634,"1674 NW 6th St, Grants Pass, OR 97526",1.0,4.0,721.0, Grants Pass,OR
Dairy Queen,US,44.080292,-123.06783,"1602 Coburg Rd, Eugene, OR 97401",1.0,4.4,416.0, Eugene,OR
Dairy Queen,US,43.96732,-124.108692,"125 Highway 101, Florence, OR 97439",1.0,4.4,579.0, Florence,OR
Dairy Queen,US,45.848456,-119.290133,"1140 N 1st St, Hermiston, OR 97838",1.0,4.0,451.0, Hermiston,OR
Dairy Queen,US,44.222832,-123.204875,"1025 Ivy St, Junction City, OR 97448",1.0,3.9,622.0, Junction City,OR
Dairy Queen,US,35.623402,-95.960264,"1000 E 6th St, Okmulgee, OK 74447",1.0,4.1,884.0, Okmulgee,OK
Dairy Queen,US,43.088655,-79.03187199999998,"2432 Niagara St, Niagara Falls, NY 14303",1.0,4.7,68.0, Niagara Falls,NY
McDonald's,US,32.662997,-96.824485,"125 W Camp Wisdom Rd, Dallas, TX 75232",1.0,3.5,2246.0, Dallas,TX
McDonald's,US,27.66579,-97.284009,"1229 Waldron Rd, Corpus Christi, TX 78418",1.0,3.4,1144.0, Corpus Christi,TX
McDonald's,US,33.115805,-95.596189,"121 Shannon Rd E, Sulphur Springs, TX 75482",2.0,4.0,1300.0, Sulphur Springs,TX
McDonald's,US,31.530868,-97.188088,"1225 N Valley Mills Dr, Waco, TX 76710",1.0,4.1,632.0, Waco,TX
McDonald's,US,30.367016,-95.483983,"1200 League Line Rd, Conroe, TX 77303",1.0,3.7,1218.0, Conroe,TX
McDonald's,US,29.628592,-95.229156,"11695 Gulf Fwy, Houston, TX 77034",1.0,4.1,912.0, Houston,TX
McDonald's,US,30.099173,-95.593525,"11355 Fm 2920 Rd, Tomball, TX 77375",1.0,3.6,545.0, Tomball,TX
McDonald's,US,29.884902,-93.941839,"1149 Gulfway Dr, Port Arthur, TX 77640",1.0,4.4,433.0, Port Arthur,TX
McDonald's,US,29.550362,-98.66441,"11611 Bandera Rd, San Antonio, TX 78250",1.0,3.5,976.0, San Antonio,TX
McDonald's,US,34.808665999999995,-102.411204,"1112 W 1st St, Hereford, TX 79045",1.0,4.4,290.0, Hereford,TX
Wendy's,US,33.541525,-84.577051,"7835 Senoia Rd, Fairburn, GA 30213",2.0,3.9,1072.0, Fairburn,GA
Wendy's,US,33.725462,-84.758658,"6959 Douglas Blvd, Douglasville, GA 30135",1.0,3.5,784.0, Douglasville,GA
Wendy's,US,33.657982000000004,-84.333766,"1380 Cedar Grove Rd, Conley, GA 30288",1.0,3.5,1063.0, Conley,GA
Wendy's,US,34.76025300000001,-84.995192,"1500 W Walnut Ave, Dalton, GA 30720",1.0,3.4,1326.0, Dalton,GA
Wendy's,US,34.789921,-84.961929,"1140 N Glenwood Ave, Dalton, GA 30721",1.0,3.8,535.0, Dalton,GA
Wendy's,US,33.901292,-84.297799,"5621 Peachtree Industrial Blvd, Atlanta, GA 30341",1.0,4.1,540.0, Atlanta,GA
Wendy's,US,33.689926,-84.488197,"3041 Headland Dr SW, Atlanta, GA 30311",1.0,3.6,1319.0, Atlanta,GA
Wendy's,US,33.820363,-84.45234,"2301 Marietta Blvd NW, Atlanta, GA 30318",1.0,3.8,795.0, Atlanta,GA
Wendy's,US,33.844073,-84.327446,"3383 Buford Hwy NE, Atlanta, GA 30329",1.0,4.1,1603.0, Atlanta,GA
Dairy Queen,US,46.178289,-123.85458,"843 W Marine Dr, Astoria, OR 97103",1.0,3.9,501.0, Astoria,OR
Dairy Queen,US,45.004982,-123.023055,"761 Lockhaven Dr NE, Salem, OR 97303",1.0,3.8,156.0, Salem,OR
Dairy Queen,US,42.315759,-122.851789,"951 E Barnett Rd, Medford, OR 97504",2.0,4.2,2287.0, Medford,OR
Dairy Queen,US,45.354126,-122.601179,"613 Jq Adams St, Oregon City, OR 97045",1.0,4.1,665.0, Oregon City,OR
Subway,US,44.977246,-93.044657,"1320 Maryland Ave E Ste 101, Saint Paul, MN 55106",1.0,3.7,132.0, Saint Paul,MN
Jack in the Box,US,36.130123,-115.11021399999998,"2970 E Desert Inn Rd, Las Vegas, NV 89121",1.0,4.0,890.0, Las Vegas,NV
Jack in the Box,US,33.960719,-117.593876,"14236 Schleisman Rd, Corona, CA 92880",1.0,3.7,579.0, Corona,CA
Pizza Hut,US,40.107119,-83.73658,"726 Scioto St, Urbana, OH 43078",1.0,3.3,675.0, Urbana,OH
Pizza Hut,US,40.238182,-83.380638,"901 W 5th St, Marysville, OH 43040",1.0,4.1,513.0, Marysville,OH
Pizza Hut,US,34.186696000000005,-118.556168,"19417 Victory Blvd, Reseda, CA 91335",1.0,4.5,537.0, Reseda,CA
SUBWAY,US,40.796607,-74.312528,"61 E Mount Pleasant Ave, Livingston, NJ 7039",1.0,3.9,121.0, Livingston,NJ
Five Guys,US,37.229535,-79.97875400000002,"4234 Electric Road, Roanoke, VA 24018",2.0,4.2,887.0, Roanoke,VA
Jimmy John's,US,42.381544,-83.334175,"13453 Middlebelt Rd, Livonia, MI 48150",1.0,4.0,1111.0, Livonia,MI
Burger King,US,34.249909,-110.04348600000002,"100 W Deuce of Clubs, Show Low, AZ 85901",2.0,4.3,1394.0, Show Low,AZ
Arby's,US,32.650927,-97.375115,"3832 Altamesa Blvd, Fort Worth, TX 76133",1.0,3.7,642.0, Fort Worth,TX
Arby's,US,31.761541,-106.268925,"12193 Montwood, El Paso, TX 79936",1.0,4.2,2083.0, El Paso,TX
Wendy's,US,34.272309,-118.767124,"1613 E Los Angeles Ave, Simi Valley, CA 93065",1.0,4.0,355.0, Simi Valley,CA
Wendy's,US,34.428007,-118.536017,"26538 Bouquet Canyon Rd, Santa Clarita, CA 91350",1.0,4.0,399.0, Santa Clarita,CA
Wendy's,US,32.838291,-116.986979,"9655 Mission Gorge Rd, Santee, CA 92071",2.0,4.3,777.0, Santee,CA
Jack in the Box,US,33.931258,-118.360522,"4737 W Imperial Hwy, Inglewood, CA 90304",1.0,4.2,767.0, Inglewood,CA
Del Taco,US,33.888163,-117.520566,"310 N Mckinley St, Corona, CA 92879",1.0,4.1,426.0, Corona,CA
Del Taco,US,33.994915,-117.907305,"18200 Gale Ave, Rowland Heights, CA 91748",2.0,4.1,31.0, Rowland Heights,CA
Del Taco,US,34.1999,-118.61423899999998,"7121 Carlson Cir, Canoga Park, CA 91303",2.0,4.5,87.0, Canoga Park,CA
Del Taco,US,33.858514,-118.02791,"6014 Orangethorpe Ave, Buena Park, CA 90620",1.0,4.3,473.0, Buena Park,CA
Del Taco,US,34.160965999999995,-118.343859,"3714 W Verdugo Ave, Burbank, CA 91505",1.0,4.4,213.0, Burbank,CA
Jack in the Box,US,30.05323,-95.433976,"19715 Holzwarth Rd, Spring, TX 77388",1.0,4.1,474.0, Spring,TX
Jack in the Box,US,33.649178000000006,-96.613682,"100 W Fm 1417, Sherman, TX 75092",1.0,3.2,688.0, Sherman,TX
Dairy Queen,US,42.518312,-83.139668,"3201 Rochester Rd, Royal Oak, MI 48073",1.0,4.7,426.0, Royal Oak,MI
Jimmy John's,US,41.952738,-83.398157,"2237 N Telegraph Rd, Monroe, MI 48162",1.0,3.8,282.0, Monroe,MI
Bob Evans Restaurant,US,41.100952,-80.70730999999998,"7347 California Ave, Youngstown, OH 44512",1.0,4.4,546.0, Youngstown,OH
Wienerschnitzel,US,33.088283000000004,-96.671585,"415 E Bethany Dr, Allen, TX 75002",1.0,4.2,1179.0, Allen,TX
Subway,US,42.59693,-76.205303,"3937 State Route 281, Cortland, NY 13045",1.0,3.8,154.0, Cortland,NY
Subway,US,43.104367,-77.884589,"2 E Buffalo St, Churchville, NY 14428",1.0,4.4,87.0, Churchville,NY
Subway,US,41.370101,-89.009006,"3020 E 8th Rd, Utica, IL 61373",1.0,3.6,81.0, Utica,IL
Subway,US,40.114088,-88.162787,"100 S High Cross Rd, Urbana, IL 61802",1.0,2.5,15.0, Urbana,IL
Subway,US,42.765624,-78.743723,"4327 S Buffalo St, Orchard Park, NY 14127",2.0,4.6,118.0, Orchard Park,NY
Subway,US,37.436782,-77.01540200000002,"9060 Pocahontas Trl, Providence Forge, VA 23140",1.0,4.3,356.0, Providence Forge,VA
Subway,US,37.122731,-76.392054,"423 Wythe Creek Rd, Poquoson, VA 23662",1.0,3.2,435.0, Poquoson,VA
Subway,US,37.419871,-77.635354,"4533 Commonwealth Centre Pkwy, Midlothian, VA 23112",1.0,3.9,454.0, Midlothian,VA
Subway,US,36.844211,-81.501497,"1121 N Main St, Marion, VA 24354",1.0,3.8,149.0, Marion,VA
Subway,US,37.798372,-79.420525,"889 N Lee Hwy, Lexington, VA 24450",2.0,3.6,853.0, Lexington,VA
Hardee's,US,35.085433,-80.662131,"13731 Independence Blvd, Indian Trail, NC 28079",1.0,4.0,1268.0, Indian Trail,NC
Hardee's,US,34.780323,-77.394574,"1106 Western Blvd, Jacksonville, NC 28546",2.0,4.3,2000.0, Jacksonville,NC
Taco Bell,US,35.115171999999994,-85.255447,"4115 Hixson Pike, Chattanooga, TN 37415",1.0,3.9,752.0, Chattanooga,TN
McDonald's,US,32.294317,-106.768021,"1620 El Paseo Rd, Las Cruces, NM 88001",1.0,4.1,1475.0, Las Cruces,NM
McDonald's,US,36.764992,-108.152449,"4600 E Main St, Farmington, NM 87402",2.0,3.8,976.0, Farmington,NM
McDonald's,US,34.395729,-103.168495,"2904 Mabry Dr, Clovis, NM 88101",1.0,3.6,790.0, Clovis,NM
McDonald's,US,34.666026,-106.775015,"503 N Main St, Belen, NM 87002",1.0,3.7,507.0, Belen,NM
McDonald's,US,32.440176,-104.25648,"2311 W Pierce St, Carlsbad, NM 88220",1.0,3.5,795.0, Carlsbad,NM
McDonald's,US,34.803793,-106.706438,"2250 Main St NW, Los Lunas, NM 87031",2.0,3.8,456.0, Los Lunas,NM
McDonald's,US,35.241765,-106.692176,"2109 Southern Blvd SE, Rio Rancho, NM 87124",1.0,3.6,1519.0, Rio Rancho,NM
McDonald's,US,35.202363,-106.64708,"1600 Alameda Blvd NW, Albuquerque, NM 87114",1.0,3.7,1229.0, Albuquerque,NM
McDonald's,US,35.079674,-106.529984,"400 Eubank Blvd NE, Albuquerque, NM 87123",1.0,3.6,1236.0, Albuquerque,NM
McDonald's,US,35.132003999999995,-106.551864,"8315 Montgomery Blvd NE, Albuquerque, NM 87109",1.0,3.5,1241.0, Albuquerque,NM
McDonald's,US,35.180221,-106.688273,"8501 Golf Course Rd NW, Albuquerque, NM 87114",1.0,4.4,147.0, Albuquerque,NM
McDonald's,US,32.857737,-96.646521,"1110 W Centerville Rd, Garland, TX 75041",1.0,4.1,3010.0, Garland,TX
McDonald's,US,30.521355,-97.830988,"1103 N Bell Blvd, Cedar Park, TX 78613",1.0,3.4,1281.0, Cedar Park,TX
McDonald's,US,29.400726,-95.246399,"1103 Fm 1462 Rd, Alvin, TX 77511",1.0,3.8,1581.0, Alvin,TX
McDonald's,US,31.752952,-106.344295,"1100 N Yarbrough Dr, El Paso, TX 79925",2.0,4.4,1729.0, El Paso,TX
McDonald's,US,30.764683,-94.415971,"1100 S Magnolia St, Woodville, TX 75979",1.0,3.6,813.0, Woodville,TX
McDonald's,US,32.999036,-96.910883,"1050 W Frankford Rd, Carrollton, TX 75007",1.0,3.3,1391.0, Carrollton,TX
McDonald's,US,29.774294,-95.246611,"10323 East Fwy, Houston, TX 77029",1.0,4.3,1896.0, Houston,TX
McDonald's,US,32.70956,-97.002614,"102 E Pioneer Pkwy, Grand Prairie, TX 75051",1.0,4.1,515.0, Grand Prairie,TX
McDonald's,US,32.996968,-94.958974,"101 S Greer Blvd, Pittsburg, TX 75686",1.0,3.3,855.0, Pittsburg,TX
McDonald's,US,29.093527,-97.289278,"101 E Broadway St, Cuero, TX 77954",1.0,3.7,917.0, Cuero,TX
McDonald's,US,29.423877,-98.487484,"101 Alamo Plz, San Antonio, TX 78205",1.0,4.0,946.0, San Antonio,TX
McDonald's,US,29.88191,-97.916341,"1015 Highway 80, San Marcos, TX 78666",1.0,3.9,1047.0, San Marcos,TX
McDonald's,US,30.190289,-95.589157,"10001 Woodlands Pkwy, Spring, TX 77382",2.0,4.1,334.0, Spring,TX
McDonald's,US,29.685079,-97.655844,"1001 N State Highway 123, San Marcos, TX 78666",1.0,4.8,346.0, San Marcos,TX
McDonald's,US,29.828007,-95.375796,"100 E Crosstimbers St, Houston, TX 77022",1.0,3.6,1327.0, Houston,TX
McDonald's,US,33.365537,-97.180722,"601 N Stemmons St, Sanger, TX 76266",1.0,3.6,1208.0, Sanger,TX
McDonald's,US,29.85386500000001,-95.399585,"6031 North Fwy, Houston, TX 77076",2.0,3.7,3458.0, Houston,TX
McDonald's,US,30.133592,-94.165253,"5580 Highway 105, Beaumont, TX 77708",1.0,3.4,1325.0, Beaumont,TX
McDonald's,US,38.711395,-121.364626,"7899 Walerga Rd, Antelope, CA 95843",1.0,3.6,1018.0, Antelope,CA
McDonald's,US,34.198915,-118.449299,"7045 Van Nuys Blvd, Van Nuys, CA 91405",2.0,4.1,554.0, Van Nuys,CA
Panera Bread,US,37.294784,-121.940413,"501 East Hamilton Avenue, Campbell, CA 95008",2.0,4.1,700.0, Campbell,CA
Subway,US,41.761098,-87.58622,"7358 S Stony Island Ave, Chicago, IL 60649",1.0,4.7,154.0, Chicago,IL
Subway,US,41.764601,-87.683348,"7100 S Western Ave, Chicago, IL 60636",1.0,3.8,104.0, Chicago,IL
Subway,US,43.105837,-77.751695,"3240 Chili Ave, Rochester, NY 14624",1.0,4.1,481.0, Rochester,NY
Subway,US,43.09998,-77.614062,"1000 E Henrietta Rd, Rochester, NY 14623",2.0,4.4,2197.0, Rochester,NY
Whataburger,US,31.893989,-102.331171,"4960 E 42nd St, Odessa, TX 79762",2.0,3.9,1871.0, Odessa,TX
Whataburger,US,29.693588,-98.112959,"143 S Business Ih 35, New Braunfels, TX 78130",2.0,4.4,1970.0, New Braunfels,TX
Whataburger,US,26.229535,-98.322417,"201 E Griffin Pkwy, Mission, TX 78572",1.0,4.3,1173.0, Mission,TX
Whataburger,US,26.213889,-98.317769,"801 E 9th St, Mission, TX 78572",1.0,4.2,1263.0, Mission,TX
Whataburger,US,32.767398,-96.624923,"1726 Military Pkwy, Mesquite, TX 75149",1.0,3.4,599.0, Mesquite,TX
Whataburger,US,26.205561,-98.24471,"2225 W Us Highway 83, McAllen, TX 78501",1.0,4.3,2324.0, McAllen,TX
Burger King,US,28.948032,-80.88444100000002,"2988 S Ridgewood Ave, Edgewater, FL 32141",1.0,3.0,541.0, Edgewater,FL
Arby's,US,25.578842,-80.368707,"20203 S Dixie Hwy, Miami, FL 33189",1.0,4.1,1148.0, Miami,FL
Arby's,US,26.236539,-80.204868,"619 N State Road 7, Pompano Beach, FL 33063",1.0,3.3,352.0, Pompano Beach,FL
Arby's,US,27.998112,-80.63501099999998,"1156 Malabar Rd SE, Palm Bay, FL 32907",1.0,4.1,1259.0, Palm Bay,FL
Arby's,US,27.631362,-80.389501,"1605 S Us Hwy 1, Vero Beach, FL 32960",1.0,4.1,928.0, Vero Beach,FL
Arby's,US,26.032035,-80.14358,"2310 N Federal Hwy, Hollywood, FL 33020",1.0,4.3,927.0, Hollywood,FL
Arby's,US,26.000172,-80.20725300000002,"1135 S State Road 7, Hollywood, FL 33023",1.0,4.0,1276.0, Hollywood,FL
Arby's,US,28.472024,-81.411309,"2420 W Oak Ridge Rd, Orlando, FL 32809",1.0,4.4,953.0, Orlando,FL
Arby's,US,28.611823,-81.429873,"6151 N Orange Blossom Trl, Orlando, FL 32810",1.0,3.3,1070.0, Orlando,FL
Arby's,US,29.053015,-81.304651,"1438 N Woodland Blvd, DeLand, FL 32720",1.0,4.2,894.0, DeLand,FL
Arby's,US,28.553812,-81.33448299999998,"4025 E Colonial Dr, Orlando, FL 32803",1.0,4.3,919.0, Orlando,FL
Arby's,US,28.513602,-81.376746,"2600 S Orange Ave, Orlando, FL 32806",1.0,4.3,1322.0, Orlando,FL
Arby's,US,30.412031,-86.71658199999996,"1400 Hwy 98 W, Mary Esther, FL 32569",1.0,4.7,370.0, Mary Esther,FL
Arby's,US,30.754625,-85.550489,"1600 Main Street, Chipley, FL 32428",1.0,4.0,750.0, Chipley,FL
Arby's,US,30.473631,-87.21198199999998,"5100 N 9th Ave, Pensacola, FL 32504",1.0,3.6,712.0, Pensacola,FL
Arby's,US,30.402695,-87.335295,"9001 W Highway 98, Pensacola, FL 32506",1.0,4.2,816.0, Pensacola,FL
Arby's,US,30.318594,-81.556314,"9361 Atlantic Blvd, Jacksonville, FL 32211",1.0,4.0,797.0, Jacksonville,FL
Dunkin' Donuts,US,42.497606,-71.125799,"344 Washington St, Woburn, MA 1801",2.0,4.1,407.0, Woburn,MA
Dunkin' Donuts,US,42.459238,-71.139756,"797 Main St, Winchester, MA 1890",1.0,3.4,304.0, Winchester,MA
Dunkin' Donuts,US,42.297194,-71.015695,"751 E Squantum St, Quincy, MA 2171",2.0,4.1,245.0, Quincy,MA
Dunkin' Donuts,US,42.356614,-71.187612,"345 Washington St, Newton, MA 2458",2.0,4.7,516.0, Newton,MA
Subway,US,42.508938,-84.65599,"401 S Main St, Eaton Rapids, MI 48827",1.0,4.2,270.0, Eaton Rapids,MI
Subway,US,43.854353,-83.965856,"415 S Mable St, Pinconning, MI 48650",1.0,4.4,1151.0, Pinconning,MI
Subway,US,42.726201,-84.480964,"169 International Ctr, East Lansing, MI 48824",1.0,3.9,73.0, East Lansing,MI
Subway,US,42.27967,-83.435247,"40341 Michigan Ave, Canton, MI 48188",1.0,3.2,1518.0, Canton,MI
Subway,US,42.230476,-83.68004300000003,"4009 Carpenter Rd, Ypsilanti, MI 48197",1.0,3.8,944.0, Ypsilanti,MI
Subway,US,42.290115,-84.204486,"3864 Mount Hope Rd, Grass Lake, MI 49240",1.0,3.3,64.0, Grass Lake,MI
Subway,US,42.882295,-85.75294699999998,"3700 Rivertown Pkwy SW, Grandville, MI 49418",2.0,4.4,2695.0, Grandville,MI
Subway,US,42.338995,-83.385058,"35000 Warren Rd, Westland, MI 48185",1.0,3.0,1083.0, Westland,MI
Subway,US,42.665239,-85.99227900000002,"3414 Lincoln Rd, Hamilton, MI 49419",2.0,4.4,591.0, Hamilton,MI
Subway,US,42.076386,-75.639831,"100 Main St, Windsor, NY 13865",1.0,4.0,117.0, Windsor,NY
Subway,US,43.086636,-77.632082,"661 Miracle Mile Dr, Rochester, NY 14623",2.0,4.0,687.0, Rochester,NY
Subway,US,35.90522100000001,-84.01865600000002,"7701 S Northshore Dr, Knoxville, TN 37919",2.0,4.4,226.0, Knoxville,TN
Waffle House,US,34.043454,-84.225976,"10792 Jones Bridge Rd, Alpharetta, GA 30022",1.0,4.2,463.0, Alpharetta,GA
Subway,US,36.097118,-86.14175,"8490 Sparta Pike, Watertown, TN 37184",1.0,4.2,155.0, Watertown,TN
Subway,US,35.941655,-84.062591,"8410 Middlebrook Pike, Knoxville, TN 37923",1.0,3.3,619.0, Knoxville,TN
Subway,US,35.82728400000001,-86.079003,"803 W Main St, Woodbury, TN 37190",1.0,4.2,196.0, Woodbury,TN
Subway,US,36.378689,-85.332033,"807 W Main St, Livingston, TN 38570",1.0,4.0,143.0, Livingston,TN
Subway,US,42.016829,-71.02093599999998,"233 W Center St, West Bridgewater, MA 2379",1.0,4.5,429.0, West Bridgewater,MA
Subway,US,42.382844,-70.97924300000003,"2 Shirley St, Winthrop, MA 2152",2.0,4.6,137.0, Winthrop,MA
Subway,US,42.341239,-71.12124,"238 Harvard St, Brookline, MA 2446",2.0,4.5,367.0, Brookline,MA
Subway,US,42.362412,-71.78222199999998,"197 W Boylston St, West Boylston, MA 1583",2.0,4.2,448.0, West Boylston,MA
Subway,US,48.63560800000001,-112.330932,"101 E Main St, Cut Bank, MT 59427",1.0,4.0,99.0, Cut Bank,MT
Subway,US,46.835207,-100.773045,"2700 State St, Bismarck, ND 58503",2.0,3.5,867.0, Bismarck,ND
Subway,US,34.288507,-77.920961,"2601 Castle Hayne Rd, Wilmington, NC 28401",2.0,4.4,414.0, Wilmington,NC
Subway,US,35.02292,-80.762603,"13651 Providence Rd, Matthews, NC 28104",1.0,4.2,140.0, Matthews,NC
Chick-fil-A,US,34.097824,-118.338345,"6750 W Sunset Blvd, Los Angeles, CA 90028",1.0,4.3,4107.0, Los Angeles,CA
Dunkin' Donuts,US,42.272674,-71.0692,"1138 Washington St, Boston, MA 2118",2.0,4.5,491.0, Boston,MA
Dunkin' Donuts,US,42.337545,-71.108778,"457 Brookline Ave, Boston, MA 2215",2.0,3.2,34.0, Boston,MA
Domino's Pizza,US,42.363053,-71.06451700000002,"64 Staniford St, Boston, MA 2114",1.0,4.3,530.0, Boston,MA
Dairy Queen,US,42.338891,-71.107222,"350 Longwood Ave, Boston, MA 2115",2.0,3.2,22.0, Boston,MA
Subway,US,47.467601,-92.525511,"551 Hat Trick Ave, Eveleth, MN 55734",1.0,4.1,171.0, Eveleth,MN
Subway,US,45.020496,-93.345093,"5105 36th Ave N, Minneapolis, MN 55422",4.0,4.8,796.0, Minneapolis,MN
Subway,US,44.770308,-93.920111,"404 Faxon Rd N, Norwood Young America, MN 55368",1.0,3.7,81.0, Norwood Young America,MN
Subway,US,45.551821,-93.586136,"32022 125th St NW, Princeton, MN 55371",1.0,3.7,586.0, Princeton,MN
Pizza Hut,US,37.151853,-93.295777,"3437 S Campbell Ave, Springfield, MO 65807",1.0,4.2,549.0, Springfield,MO
Hardee's,US,35.121858,-85.293461,"4007 Mccahill Rd, Chattanooga, TN 37415",1.0,3.6,778.0, Chattanooga,TN
Hardee's,US,35.026526000000004,-85.36339,"220 Browns Ferry Rd, Chattanooga, TN 37419",1.0,3.8,744.0, Chattanooga,TN
Hardee's,US,35.452393,-84.62175699999997,"1219 Congress Pkwy S, Athens, TN 37303",1.0,3.8,590.0, Athens,TN
Hardee's,US,44.101845,-103.22173,"2250 Haines Ave, Rapid City, SD 57701",1.0,3.8,850.0, Rapid City,SD
Hardee's,US,33.039059,-80.14493900000002,"1402 N Main St, Summerville, SC 29483",2.0,4.1,3505.0, Summerville,SC
Hardee's,US,34.712582,-82.45276199999998,"3004 Highway 153, Piedmont, SC 29673",1.0,4.3,598.0, Piedmont,SC
Hardee's,US,33.485785,-80.83201600000002,"890 Five Chop Rd, Orangeburg, SC 29115",1.0,3.9,556.0, Orangeburg,SC
Subway,US,41.946829,-87.68816600000002,"3601 N Western Ave, Chicago, IL 60618",1.0,4.5,145.0, Chicago,IL
Subway,US,40.302787,-74.356993,"14 Wilson Ave, Englishtown, NJ 7726",2.0,4.4,270.0, Englishtown,NJ
Subway,US,42.491469,-83.085131,"27100 Dequindre Rd, Warren, MI 48092",1.0,3.9,268.0, Warren,MI
